sqlite3:0xbd08,0
sqlite3:0xbd18,1
sqlite3:0xbd1a,2
:__gmon_start__,3
:_init_proc:exit,4
sqlite3:0xbd20,5
sqlite3:f0xbd20:exit,6
sqlite3:0xbd30,7
:getenv,8
sqlite3:_getenv:exit,9
sqlite3:0xbd40,10
:raise,11
sqlite3:_raise:exit,12
sqlite3:0xbd50,13
:free,14
sqlite3:_free:exit,15
sqlite3:0xbd60,16
:putchar,17
sqlite3:_putchar:exit,18
sqlite3:0xbd70,19
:pthread_create,20
sqlite3:_pthread_create:exit,21
sqlite3:0xbd80,22
:localtime,23
sqlite3:_localtime:exit,24
sqlite3:0xbd90,25
:__errno_location,26
sqlite3:___errno_location:exit,27
sqlite3:0xbda0,28
:unlink,29
sqlite3:_unlink:exit,30
sqlite3:0xbdb0,31
:strncpy,32
sqlite3:_strncpy:exit,33
sqlite3:0xbdc0,34
:strncmp,35
sqlite3:_strncmp:exit,36
sqlite3:0xbdd0,37
:mkdir,38
sqlite3:_mkdir:exit,39
sqlite3:0xbde0,40
:puts,41
sqlite3:_puts:exit,42
sqlite3:0xbdf0,43
:isatty,44
sqlite3:_isatty:exit,45
sqlite3:0xbe00,46
:fread,47
sqlite3:_fread:exit,48
sqlite3:0xbe10,49
:readlink,50
sqlite3:_readlink:exit,51
sqlite3:0xbe20,52
:getpid,53
sqlite3:_getpid:exit,54
sqlite3:___xstat64,55
:__xstat64,56
sqlite3:___xstat64:exit,57
sqlite3:0xbe40,58
:opendir,59
sqlite3:_opendir:exit,60
sqlite3:0xbe50,61
:getpwuid,62
sqlite3:_getpwuid:exit,63
sqlite3:0xbe60,64
:strlen,65
sqlite3:_strlen:exit,66
sqlite3:0xbe70,67
:chdir,68
sqlite3:_chdir:exit,69
sqlite3:0xbe80,70
:pthread_mutexattr_destroy,71
sqlite3:_pthread_mutexattr_destroy:exit,72
sqlite3:0xbe90,73
:__stack_chk_fail,74
sqlite3:___stack_chk_fail:exit,75
sqlite3:0xbea0,76
:getuid,77
sqlite3:_getuid:exit,78
sqlite3:0xbeb0,79
:system,80
sqlite3:_system:exit,81
sqlite3:0xbec0,82
:strchr,83
sqlite3:_strchr:exit,84
sqlite3:0xbed0,85
:printf,86
