BB ID 1,BB ID 2,AB,BA
62957,168486,1234,9
62957,168731,109492,17
62959,168486,53,2
62959,168731,1016,9
62958,168486,10,1
62958,168731,143,2
62960,168486,110051,42
62960,168731,110581,67
62682,168486,110581,408
62682,168731,110658,492
